sex,amp,peak,n170,de
m,-4.13566740211323,-1.54529014172213,0.836401786401011,-4.7263123824366
m,-5.1166115157819,-2.42311094825561,-2.29671961135901,-4.67871513841789
m,-3.42049882209017,-1.71958838082681,-3.00076621649808,-4.65647519136016
m,-7.22832112367014,-4.33717479352631,-2.83910082025361,-4.70939318215986
m,-5.5007189136478,4.72329714805253,6.55141471437445,-4.66036831982908
m,-5.828982901713,-5.4589996868969,-2.84456977558971,-4.60546857989959
m,6.84103876627184,1.65784707377374,5.36980829420606,-4.60443342133976
m,2.81039724223724,-4.05429539739742,-3.28935134786071,-4.72368385324439
m,0.616270962371071,-3.88143438401737,-1.39824741956489,-4.68973951055314
m,0.950802170333595,3.63647399272827,4.25991101464713,-4.8046791948915
m,-6.50605010326814,2.55314414166243,3.37686786150831,-4.62923169145341
m,-2.40279593875951,2.8309228623589,5.39308842909646,-4.6545446783626
m,-1.73249971627111,-0.960398425334715,1.61895604955261,-4.61297517450005
m,-3.14394291966797,0.0464045456464105,1.85024510561696,-4.72976031486718
m,-3.38349701396307,3.41305143868312,6.05429400264733,-4.65049490821811
m,1.95793245784465,-0.762079235386474,0.137049287324707,-4.72916730855946
m,8.20492671559012,-0.000198714323380883,0.335867431560914,-4.67253852550957
m,-2.77219603959873,1.50759114855139,-0.257055286033194,-4.66808375406467
m,5.32645620391221,-1.94646698547584,-1.05693022832428,-4.66329429464843
m,-2.49953459977577,-2.62451851917606,-2.49974437054861,-4.67266208630245
m,3.64738951985032,0.294339830476476,0.87666042574775,-4.74863705478259
m,1.46792685174962,-4.75031157002279,-4.47021099104245,-4.77862992883353
m,-16.3195669960396,-0.183028971242522,0.0724145677314756,-4.55331251335316
m,8.41024781244107,2.50077022844924,5.62789912027072,-4.67874732986537
m,-3.76313765283445,-3.25292777122071,-1.98021202308694,-4.70073274358824
m,0.810300632306502,-4.5281765594959,-4.94233381170207,-4.71080103996043
m,5.89692395153539,1.69841342049114,2.22324375118845,-4.71406771782471
m,-8.56974828940731,-11.7786513294962,-7.90799340165215,-4.67588038123683
m,3.11628861677808,7.2846972228086,9.78408651024899,-4.73240052025208
m,-2.53530358457949,0.16034275735671,3.34587548190064,-4.76289451101436
m,-3.83910845387252,-1.51817539819308,3.38884477984778,-4.70686491666724
m,-3.23566456889643,0.588986523642536,1.48996478786366,-4.6900726505717
m,-3.64912097170328,-2.62354444279972,-1.53444498210625,-4.72605290535319
m,-2.05358734732643,-2.32100450880318,-0.476181048038685,-4.74454579075532
m,5.2373556557869,7.73455184328429,9.22397125716144,-4.73533894384988
m,-3.6012621802506,-4.46532255396443,-3.86823311592027,-4.64833228805356
m,0.773449530198105,-4.02454734165654,-3.42663025357559,-4.70815968516845
m,-10.1305376238839,-1.78770534212379,4.96765607040207,-4.54622005637262
m,-4.37399636873956,4.22681757112821,6.39819380517365,-4.48373191742369
m,14.8720517012456,0.222804950231558,-0.263725326493705,-4.53842373600459
m,-11.6276932028336,-3.40469711668509,-0.899353754564118,-4.53135896041071
m,4.74655012146217,-3.90272973748398,-1.74620070627308,-4.55694583671173
m,-0.0268932998100591,-4.71045183387501,-3.98724425668201,-4.57502010693768
m,5.50993951347447,-8.30833479497307,-4.38503721440455,-4.57282678252737
m,-7.20570877640311,6.05977312648889,9.83717248602486,-4.52869266035823
m,-13.4990717997473,-2.97008637922997,-3.71473214826209,-4.51602811425385
m,5.53145564341882,-3.08440933118907,0.453546335153886,-4.63402622138175
m,-13.0534774599159,4.35234248736079,6.09015416985626,-4.53026887158617
m,-2.85278756255806,-0.57427277643976,0.706158240456199,-4.65696483580014
m,-0.515292599120402,-1.30832592402027,-1.23166275316788,-4.57411472455952
m,-9.33747345508355,-4.05519612011186,-2.48611957962793,-4.48346158214137
m,0.438068282279885,4.71958602637689,7.87901666632218,-4.59861228781761
m,3.77353852847051,-2.82828627295582,-2.25472436340197,-4.61863865623341
m,2.59564938952636,0.41650962313041,2.40529091357668,-4.61388717177361
m,0.1415068677232,-6.00394266245459,-1.95424599559123,-4.6414299831223
m,-9.94855819356437,-11.2803561068304,-6.86124619344022,-4.60554130191194
m,3.56358865698301,2.9825503408351,3.7777316454326,-4.65442300630365
m,0.545869545301945,-2.0165097125349,-1.39667978284761,-4.54654737446197
m,-1.88036662949758,5.84030212594392,7.62430419123259,-4.5825067291923
m,-7.61752631874321,6.30074835455575,8.23252080288797,-4.62808966063617
m,-7.92738649571401,-11.7551382058318,-6.58842756988754,-4.6057564794815
m,-12.7997661443807,0.846736297065345,2.09980912881324,-4.50419552384038
m,4.90717527740943,-2.03768499395103,0.944329436632106,-4.65956685104304
m,-6.29937747798887,-4.71274814840568,-3.77247321275843,-4.56423578539464
m,0.702034208353699,0.383304144481668,1.59571091758089,-4.67961970071855
m,1.69265651754876,-1.54730551295011,-1.89796491680535,-4.62415811359642
m,-9.8737737250314,-4.30812249037014,-2.62004203238188,-4.52154115634334
m,-5.22401472325504,0.993533886731482,3.20883877469552,-4.53629975543792
m,-16.0433578702756,-7.35637229915078,-3.56513125226921,-4.54409192921125
m,-4.2167166130842,-6.44209276422021,-4.4511136000411,-4.63685697552477
m,4.19494325682959,4.81174441415483,7.32518739822462,-4.58409359566246
m,-0.640710995216613,1.76316943760868,1.18679228760568,-4.63539614472673
m,-5.42691343636343,0.262061568646327,1.12268084617149,-4.60370655461043
m,-15.284843739072,-8.26141582580876,-4.44896284799513,-4.51561896922867
m,-6.20353504588383,-1.25317003327004,-0.0662509257081555,-4.5858563094941
m,-0.548628069179627,-0.685982630861356,2.57334373214023,-4.6366418306681
m,-3.33104227521396,-0.226588258067415,2.4328889374402,-4.60066765866671
m,-2.2071349214836,0.883293634405388,4.34897471041816,-4.65683961733884
m,-9.28159449543275,-1.94533073966201,0.204010723793653,-4.55686906338093
m,-8.42311714597824,-5.27344075006634,-4.05308058032685,-4.5754389589441
m,-0.340264541587349,-1.1943753888682,0.595197570489578,-4.66924207349272
m,-5.33061528439938,-2.39625825201264,-1.76708011789572,-4.56840237456295
m,-6.66321018592007,4.07320099962349,9.99506594137394,-4.60576410020207
m,-9.26172224674629,-4.16025765882815,-3.0089794176126,-4.55478881108591
m,-5.51737174221239,2.25910360805942,5.45379750526761,-4.60061931173624
m,4.2689078690733,7.2517821493196,8.89315641947395,-4.6783613535562
m,-6.8045702040475,0.16174301432637,1.87069432130492,-4.63379805162149
m,-3.17386905609187,4.41827841055906,6.66620600457532,-4.61037162281143
m,-9.88016662732493,-2.51340821096354,-0.78351240020826,-4.56631698519717
m,-2.45175970026216,-5.2505383878213,-2.36953241974004,-4.59358559392999
m,-2.40590708746483,-0.0638642570289183,2.99307971611344,-4.64636519782172
m,-0.724598010450581,1.82578546241329,4.92103998360826,-4.66159957164666
m,-3.5884305327089,1.59862874236285,2.08774798315516,-4.64152078573467
m,-1.88589516735062,0.874952960539804,4.15851783403566,-4.57493575696913
m,-1.98790724539758,-0.54166541557384,1.58952989810451,-4.67078284571469
m,-11.2674982131025,-11.1264417001093,-9.53538105665541,-4.55478595269477
m,7.1121597269741,3.33594736829666,5.34999408760232,-4.66603567813146
m,-4.92525561006184,-0.647436350811906,0.896278206466604,-4.59222058134855
m,-9.72375099757122,-0.639324743241276,2.75414406043858,-4.51058134474433
m,1.3997619806694,3.51796427907882,4.73856215082419,-4.6873932158543
m,-0.728502951618798,-4.53916544513546,-1.48564654516835,-4.6711572181497
m,6.09603356662748,1.52515392118612,2.57845187676413,-4.60662147744291
m,-4.75782502756162,-11.5886932410944,-11.0205308413394,-4.681174956465
m,-7.69708957733885,2.10739448501838,2.92399066144709,-4.53094191570902
m,1.844303119005,-3.1241746885451,-0.771026197549016,-4.62227913560662
m,-2.44064203886743,2.40738566934875,5.38261241662489,-4.66217831229929
m,3.08835040292213,1.69879292582163,2.91037292837435,-4.64936211862807
m,-5.36242558511973,3.41704142980135,5.25483772038008,-4.60348666190816
m,-2.83650682591294,-3.70667801199777,-2.15684730443178,-4.62502381374799
m,0.393384294570671,-4.46854939478256,-2.14729354474824,-4.6345517068883
m,-0.31443923669013,-4.47146492019584,-3.93028352897615,-4.6432765883381
m,-0.945912322179254,2.91385942502272,5.69311166500355,-4.63019952052713
m,-3.24144968109958,-2.06146499040045,-1.52878517700659,-4.69064664528045
m,-3.75894159569815,-7.66913306667941,-3.89660962360787,-4.6054548451705
m,-7.5553163159713,1.57998453509498,3.25230377306831,-4.66095709914753
m,-2.36220092476793,1.29274456546467,3.19462154114925,-4.70892412834146
m,-2.7930159949936,0.0732873097929778,1.51515089393304,-4.80231328811376
m,-1.84270444727693,8.93488238864197,10.1963094144286,-4.68634765697475
m,-10.7409346717081,-8.81946926949414,-5.52353769331994,-4.5402548667711
m,-3.47174075403643,-1.62773244501723,-1.31877593759152,-4.70046101338424
m,-3.05020631567611,-2.66802199951722,-0.696332896829317,-4.76279275849244
m,4.26273465707201,-0.0705269047521813,1.88663238970908,-4.72035365973513
m,0.113090332094861,0.0874856227900085,2.22327916044887,-4.71295327389051
m,-7.41363558029172,-6.40940209895696,-2.04814326581858,-4.56607546580047
m,-1.09259963468796,-0.406443250613652,1.58673471411678,-4.6896423426533
m,-5.13059205164069,-0.645957370516655,2.64399144494451,-4.6325978717101
m,-3.47561211060429,-4.27991068905138,-1.09459456870278,-4.64368579857125
m,-13.8876477946238,9.65690966185861,10.1208978267266,-4.54090009312088
m,-18.451966605617,-3.87820319670257,-0.781914957940473,-4.48792938323208
m,-6.78442437022467,7.09875369554944,9.10254558809902,-4.60015084899481
m,-3.45719715839883,6.20389505372107,11.1643207971441,-4.70498148059061
m,-12.7428166575435,-7.00066406626491,-2.21282258043869,-4.48187576941733
m,-7.9399440345418,-12.8956063049112,-12.3578007515791,-4.58651483305881
m,6.97584782935271,-9.56212295797066,-8.06081790989423,-4.67227222196429
m,9.39437105906503,-8.54041001619954,-6.51326465360778,-4.70229069866792
m,-0.487525201193624,-1.45102087919795,-0.337034676104464,-4.79841396419264
m,1.71704483299156,-5.15070316405164,-1.88442811511427,-4.69748858602373
m,-8.98277294130153,-13.4749241710359,-10.5354151674255,-4.60919314662122
m,0.20411183556105,0.399927660895411,4.16844701391248,-4.6769894952621
m,4.87656340350009,-12.0578916812783,-7.40084583933225,-4.67293119391111
m,-1.43654062066847,-5.19017779756825,-4.51712723189052,-4.81544438209516
m,1.60639159844181,-0.792857916113517,1.55128652460281,-4.65218000956274
m,1.51370540175706,-4.57353967713542,-4.11759754399662,-4.66396425057748
m,-5.2831345946039,-6.13153799940344,-2.06438165810128,-4.66789753334967
m,-9.9651357476229,-8.27211923635428,-4.77612307637523,-4.57794661211724
m,3.33255461699475,-0.221895063689677,1.8435623841196,-4.7043037208804
m,2.50677615413248,2.66717606966437,2.98541202336716,-4.72781031317151
m,-2.73638134211045,4.95178294560182,6.18706359713532,-4.60510285833697
m,-0.175113607303588,8.32265780104116,9.7313574809481,-4.65862937839676
m,-4.95549571587981,-0.0917799614259937,3.01928486139222,-4.65365715811797
m,-0.542182597799159,-2.04029263505828,3.47461406501188,-4.67477834646713
m,-6.11142724465068,-3.97240539416266,-2.43959153261074,-4.61466367443489
m,4.00621050658119,-0.802517047184274,1.9852003401677,-4.70835318684333
m,2.86873905427369,-3.67860156021984,-2.2812984189702,-4.72487772390492
m,-0.28040409427387,-7.37356097811221,-3.2585659362315,-4.66824279471195
m,11.576810307604,1.88922658409189,6.32853039753236,-4.66528099591885
m,-7.20762363263968,0.824725178652802,3.80253782568154,-4.62582772340464
m,-5.13907160168138,-11.5639077459009,-9.40279971452363,-4.59285770927259
m,-9.55087316741168,1.62117438010884,5.48900399860356,-4.67348350047792
m,1.08607741266176,5.20460406900595,10.1353509276516,-4.68755838260335
m,3.77743731302539,-5.73930658007045,-5.96401179976964,-4.6639080914192
m,-13.9170869108307,-10.5758278523371,-8.93626070025109,-4.57322398818947
m,0.312967936117298,-1.85402162233662,-0.61966276870541,-4.71213417686735
m,2.52589378954133,0.154137615462489,1.41118405221946,-4.71388365793719
m,2.88194258997225,-1.29401718235887,-0.139718242699907,-4.7782646798517
m,3.55570436630452,-4.89224928115942,-4.7206968541171,-4.69723248228665
m,-4.19789045206214,-10.3753450889737,-7.9942915173625,-4.67519440754948
m,-0.166195658732039,-1.08878254499145,1.2910369331703,-4.71837053999126
m,-1.65523192498538,-9.08668322421187,-4.91466204113418,-4.70422535697053
m,-7.76836896681559,-6.70543673036228,-3.81367995944079,-4.64327530780338
m,-3.84436381057119,-0.635985840510539,1.72832938816913,-4.71242788610633
m,-0.490207427000209,0.986286354541118,2.17096259993966,-4.60418099290521
m,-1.63148461849333,10.4806801070623,12.7201294638212,-4.7067862035856
m,-8.37820410410035,6.80237198366326,7.81286515853189,-4.63006662695257
m,-7.88797768592111,1.06559621254866,4.1870178667317,-4.58113204225157
m,2.37089387011275,-3.32090573831714,-1.01639521466469,-4.60612850351817
m,-9.3986224904097,-1.93707241197759,2.25289651787519,-4.53772394139584
m,7.65645095910395,-1.41759000850413,-1.18207618071086,-4.57556533718515
m,-7.44857028448898,-4.33342149629883,-1.33977065780988,-4.69643434880895
m,-6.55420295515076,-2.41259221707652,0.584166130946193,-4.69568066942482
m,-1.6945147411624,9.39403661653013,12.1990284478804,-4.60142197841645
m,-1.88387641093316,-1.25448025695761,1.74289918361544,-4.63347489168301
m,-3.42091699310708,0.538845908555618,4.41504142192199,-4.69379302032208
m,1.43560784174899,1.39341563153596,3.44801824928499,-4.66891746118569
m,-0.0628721359700793,-0.943751793565984,1.66570259895076,-4.67895391869286
m,-8.9184345669664,6.0371226199639,7.32602980149607,-4.6148541087543
m,-13.8280338956727,-4.81653805520476,-3.02448274334709,-4.55073671165691
m,-3.62690008267839,-10.9411790356923,-8.06307353928296,-4.65507804209676
m,-10.40141910886,-1.05656726528201,0.723702287291134,-4.5197764555469
m,4.37318475002498,-4.79964368744089,-1.32075981438085,-4.64534307693738
m,1.77018924281668,0.642706913048127,0.950856330264825,-4.75990700864379
m,-3.47174699581771,-11.1808694291802,-10.2328550409252,-4.68107192341194
m,-3.9924167883853,-2.50345897137477,-2.37839168457662,-4.70455319288763
m,-2.0721291793667,1.20343933366985,2.70234407552871,-4.78368356200077
m,0.470753783174791,-3.07070320332313,-1.81928810848102,-4.69437942843093
m,-7.58768844622816,1.14110144338407,2.09646219812902,-4.61295842299765
m,-4.15885350405837,6.29821476216471,8.4124091897572,-4.6341654732954
m,2.07881741242272,2.99126755945917,4.65322132544824,-4.56705369163609
m,-1.36451806835143,-0.181409625075097,0.611790497460312,-4.7555475168953
m,-5.55274608400672,-0.286734034503388,1.69549296319322,-4.659010920532
m,-7.03120433987838,3.985741074679,5.41826548729924,-4.5915771469609
m,-13.2411763655685,-5.7683072423673,-2.47794683201129,-4.57108743304961
m,-2.68742510472052,-1.17542615596228,1.53823524753447,-4.68323606640148
m,1.41600098152263,-0.714973195157164,1.28809651520038,-4.67634673544592
m,1.1150292355468,-1.09489348506402,1.20004414341636,-4.59538861732119
m,-4.38515499644652,2.45697177533049,6.31442961724838,-4.62330672456023
m,-7.65613270774259,-6.24964131378026,-0.386586363998993,-4.5600890833471
m,-5.309629112871,-4.7265679451956,-2.31837374564472,-4.6829339166252
m,-6.97203808712445,-1.64334367016992,-0.69929901822099,-4.65713058379985
m,-0.990026252115718,-0.504636580534405,0.359958760246298,-4.62958270934312
m,3.18518822416077,-0.324945973836394,1.9744600074611,-4.53290869047943
m,-5.88123788562171,-7.48387618808108,-7.35283575693762,-4.66975515195371
m,4.43126258986229,-1.85224682174622,-0.629982651071248,-4.73545639445745
m,-1.34931860560901,0.419464643960351,3.84686658658664,-4.69449517954299
m,3.61636486509193,1.38715431744614,2.49539792394107,-4.74123257157822
m,-2.5510766173832,-0.281660092598113,1.21910748802239,-4.73309337887023
m,-4.6782876587725,-10.3883760739644,-7.49356632151881,-4.63055997957227
m,-7.24907644261639,0.780544424795674,0.351907022038917,-4.58761552054828
m,-6.29364701772169,0.867828751585567,1.74007780832185,-4.63658685663318
m,-11.6255806261556,-4.68272682519624,-5.1594051609982,-4.63950175728142
m,-3.2051126947951,-2.35247128924357,-0.391843251787164,-4.68910625797637
m,-14.7321338388125,0.662994227149632,5.18704150667942,-4.59617907023142
m,-0.27083545528056,-1.66151535161097,-0.184586067231886,-4.75621520795953
m,-12.3520658431273,1.12909365254616,2.12366551393288,-4.50519708534879
m,-7.92172461031887,6.73132411776522,8.44127052079291,-4.6324366891057
m,-0.651947294805124,1.56324457978415,4.6008427577686,-4.57161851275633
m,-3.51974052825217,-5.23532998661429,-2.57408358476344,-4.55577610632284
m,0.0707117906910227,-0.74899939901668,2.26891852231854,-4.61295485574285
m,-4.58009303304401,2.79307250432132,7.85732336191334,-4.5552947990211
m,-10.0942138859957,-9.19291897154208,-7.52335523232141,-4.63209121292697
m,-4.56510125685651,-6.22349043234034,-4.65113605235134,-4.66319960135503
m,-7.13505148899521,0.785702985064719,2.70204173413673,-4.6441437424699
m,-10.153818588683,-0.96044235162307,2.8020469795145,-4.57451165207606
m,-3.55360235063755,6.37581007338695,9.05225946282141,-4.63012709719137
m,-10.2266291078647,-1.49416493263709,-0.147908017916703,-4.63867369121876
m,-4.75717290995602,-5.11807403758421,-3.76210999232061,-4.76735502601681
m,-4.45613275799787,-1.08402045381499,0.42757853195074,-4.63821918480803
m,-1.84254497363405,3.25504624075524,4.05591706246814,-4.66522080442536
m,-4.70312490154152,1.96669584206686,4.16960064569367,-4.60930418203822
m,-0.841693304296371,-0.460740949987973,-0.778973940251241,-4.65663920813005
m,6.77669684082318,3.95302351011085,4.82392340930907,-4.65944185633707
m,-0.259679126424522,-7.1858001043105,-7.38775170102069,-4.70759631638868
m,-5.16993390111508,4.20737765882682,7.95098512480539,-4.68887290366093
m,-3.25243007627209,-5.51966174504139,-4.74424517271542,-4.69653820544631
m,-8.25411482815312,-2.46050020792142,-1.26150598180307,-4.71124458427305
m,4.55480014305993,-4.17317165377226,-2.64973441951114,-4.76997089766222
m,4.77037391439642,0.013274350320404,1.43115873595371,-4.68576076780545
m,-5.16991277204691,-5.4459645023231,-4.24053693165524,-4.66609149542874
m,-9.14332104873598,3.21418802880414,4.76913321138983,-4.66821707415835
m,-6.44776555796521,0.927532410939701,1.74053601629689,-4.676463782172
m,-2.28234400352037,0.315922734523759,0.564156545373569,-4.68222872362594
m,-3.32497160517359,-5.06757551220388,-4.60580294529323,-4.63138273655349
m,-8.70913945061755,-3.57856292386538,-1.86053482524837,-4.66447676405033
m,4.78228655607034,1.04073572785625,2.72486091679713,-4.74423411948728
m,-4.17194841308849,5.95644089938059,7.15908672997762,-4.72104975684519
m,-0.570881480228156,0.961243489376688,2.04424873679607,-4.71613880731883
m,-8.30526744882048,-3.26965266963188,-0.920850852797563,-4.67041310023618
m,-5.47993068646195,-1.00931985691715,1.23443424583371,-4.63338336349785
m,2.80489629259932,-6.27198975487625,-3.2703161596812,-4.71900178811753
m,-7.77987156438451,-1.11248291046538,2.05891893157733,-4.66656706296788
m,6.29966277902658,-0.488449613624413,-0.504712041131813,-4.68740374557848
m,-1.4313996043568,-3.00775552435833,-2.32079995802786,-4.75823595861419
m,-2.46556837568014,-5.48786364416527,-5.92006639479095,-4.72521316918553
m,6.15638289494117,-2.33782235460403,1.66664419513278,-4.63620200658141
m,-9.06423167286733,-9.42155533828784,-8.54152256920312,-4.62848907702685
m,1.31891280553816,0.00783895018135561,0.502348630121275,-4.76173575888617
m,3.06655993768588,2.94077313527898,5.89929395813081,-4.68441874157571
m,1.15151377615602,-0.279190274999585,2.80680240156288,-4.70871036391667
m,-0.148961497888051,-3.47201287554331,-2.14319572427037,-4.646403091573
m,4.96048235213152,-9.11879258583272,-8.73729935627689,-4.71285066560011
m,4.47387970920865,3.18234856403062,4.71189033022591,-4.74619569917015
m,1.22182511511633,-3.63034533118964,-3.200471697279,-4.68665936059964
m,-3.56434740243524,2.15776367687886,9.88956466242864,-4.60504258028448
m,-14.329255553309,-6.19445580803204,-4.51276034339305,-4.59979439495808
m,3.31299924818042,-5.8882183524741,-5.95607360568896,-4.7507759531705
m,0.577132211976465,-1.9720378689221,-1.3403447217495,-4.69114853813688
m,2.91965397962683,-1.11531450004594,-1.76401624374467,-4.67848347588075
m,-7.29150791150734,0.289445247421988,2.73537174564523,-4.59060059301226
m,-1.54152057127573,-12.1989041629457,-8.95843764515446,-4.703725583143
m,-8.79653673563308,-2.11817339909486,-1.54793025986589,-4.58932849225418
m,-1.27388829298507,-5.57507688928111,-2.8732376502843,-4.5844470561793
m,1.87942101310899,-2.66103378707002,-0.269040549838742,-4.65026013848679
m,0.616904141942319,-12.3827182120837,-11.3210771972553,-4.6151602971577
m,-18.8086626078724,-4.9502221186536,1.09805389719385,-4.52774239173824
m,-3.36381617945687,-0.145036467615997,1.16878787333018,-4.71051512087451
m,-4.27325783976205,-4.80959846842079,-3.13307668137482,-4.76096429785596
m,0.612650054949553,-1.4921970144744,0.781358913157444,-4.77380148525765
m,1.38281479324446,-5.98109238857886,-3.85540608712241,-4.7453121177068
m,-3.93254274816888,2.47043171088582,2.85235389320396,-4.69179357887695
m,-3.39836675367203,-5.45237948936711,-3.98129393086637,-4.71001368756957
m,1.00885161971984,-0.935903808454741,1.25428721084237,-4.7295761867278
m,1.21061856419235,1.38590863729332,1.85931283031126,-4.62280854987856
m,-4.4502657944829,-5.04843551464136,-3.61033480559144,-4.64483675469957
m,-6.71620199829385,3.06189254466955,3.57726563959393,-4.70497669982183
m,3.46485885200647,-9.03218804023735,-4.80548623272948,-4.70033100722613
m,-6.67099882174452,0.598993822077832,-2.01745424892321,-4.62676435953255
m,-9.35413697284683,-4.9864232526884,-3.96852650453285,-4.60694355422545
m,-0.883371941431374,0.646947234125617,4.76554839034026,-4.59079333630905
m,-1.41158888736738,-5.32799754259002,-1.22287219696514,-4.78214274004845
m,-4.55470704706349,-0.672758854488541,3.92570930419079,-4.67782573893245
m,1.66465194051809,0.955332688333185,1.69864718297302,-4.63339385474109
m,-8.73860807092771,13.0802562864361,15.3437092906989,-4.58500226755247
m,-1.61322499812746,1.60531487907668,5.70413529352908,-4.57440034538711
m,-7.37647675334962,-2.80210894914477,-1.43180760010404,-4.67233126850456
m,-4.45489898729807,-4.97730170233941,-1.43633201446948,-4.69815446376819
m,2.66029385708201,3.24161568648856,5.68291023611352,-4.64586476854896
m,-8.33844350699889,3.28056914901475,5.35005519050637,-4.58882848751626
m,-9.98125313295137,-1.76288496607834,0.193184813098989,-4.65515666558602
m,-10.98756651924,-4.59907303628389,-3.72529905570374,-4.61046910033651
m,-5.1315707856598,-2.29989890013659,-2.48003615360463,-4.57059993779921
m,-2.41664606442786,-4.27823852162892,-3.67186246295638,-4.58133501744535
m,-5.51996810467841,3.9715966249969,8.75859224588277,-4.62356777487997
m,-4.84411151735239,0.372624033121473,-0.0148537336535526,-4.62319874239877
m,-3.05845444793474,1.41773280689372,5.29184421066867,-4.64675988082608
m,-2.71327469176906,4.45017008890632,5.59066724966007,-4.74019104973212
m,-10.3924954420712,5.48735915868732,8.18814907361249,-4.66279929671447
m,-1.8361354313748,2.57850292333239,3.5439048358072,-4.74858477791346
m,-13.5255669179199,-4.83091523345799,-3.38456545684278,-4.58360915357834
m,2.31647797331268,0.777937645530929,2.36072823191165,-4.74798486113678
m,4.67864697504835,3.31579365972533,5.54617355297906,-4.66253882446683
m,-3.24073607562314,3.70642473052162,4.86952332944088,-4.6214293494252
m,0.267570481078319,-4.66390915781189,-1.48567532632743,-4.73162442231687
m,2.82018442439319,-4.55732858263314,-2.13309558414183,-4.73750110704366
m,-5.32028427691623,1.51461063631021,3.48719463037244,-4.65582107415625
m,2.77153439309414,-2.97687118349909,0.612922668829433,-4.63032638091881
m,0.0378114277287247,-1.73667817549399,2.50468328205326,-4.69312799722443
m,-10.3067056975212,-2.05241117914711,2.22783557522946,-4.65168304730416
m,-3.26095974311026,-0.261391005145607,5.09017770924153,-4.66323980355579
m,0.019453672589024,-11.2049002757043,-10.3884117661676,-4.70365807954393
m,-3.90335067477341,-4.09925750817911,-1.65104601309443,-4.66288207651107
m,-3.48066558891581,0.436720757256146,1.31058558893013,-4.68097000978431
m,-5.12884720424475,-3.32558711930017,-2.43806665976593,-4.68207311983875
m,-13.3750386061128,1.7828039103756,3.58140903572092,-4.52119017009453
m,-0.108426526074771,4.0132602375634,5.29350065252948,-4.60785796693489
m,6.60579614000283,-17.4259332572329,-13.6201610185802,-4.64821493296474
m,-5.93229258038914,0.275316508264525,0.363334198992368,-4.61254574363686
m,-4.76812840478535,-9.39999789477384,-5.57184900000591,-4.48092729130311
m,2.45960459110024,-2.66109035481109,-1.92765186700943,-4.67920455219937
m,2.16342354067558,-6.26903332920252,-2.65045167584048,-4.71879415895485
m,-2.2190686864664,-0.11470063246074,1.13667111121601,-4.68421513661132
m,-4.57114857429218,1.98028410531641,0.391799810218178,-4.60121979061775
m,-4.05025069912353,-5.77980213074714,-5.47162298977494,-4.63670334317187
m,-4.71606530976985,3.88347188242078,5.63609624961404,-4.63174187870149
m,-2.86396010740992,0.0506888798478726,-0.711986956211543,-4.65840912173031
m,-11.5097366243689,-0.290825231327292,-0.328008047050987,-4.56049273890168
m,3.01695937999604,-6.52167653824213,-3.87837709503814,-4.57584753762763
m,-3.39524965611098,-4.50620294339042,-1.75506304657076,-4.66311398022932
m,-5.30913593309656,-3.59757787894784,-4.03263950462883,-4.69018210416825
m,-9.73220136101588,-1.07522924077631,-1.38954181200113,-4.55229907168313
m,3.31822014346571,1.79697571870927,4.47583263069169,-4.56270870677403
m,-5.08617517393819,-1.83877069224856,0.649973498886669,-4.64967573875974
m,-8.01155381315354,5.95541418782844,6.99212333903801,-4.63347886860383
m,-13.6544668412977,-1.69354144684729,-0.552197022540335,-4.51860124299755
m,3.75123815022229,-2.35863236701832,-0.220758080354768,-4.68575637826721
m,-2.6086399318625,-3.58665840499344,-0.985058289800573,-4.65239078213052
m,-5.22247265931762,-4.08790026635593,-4.84542453212671,-4.70496954544698
m,-0.149974875288444,-0.178250624094733,1.72659984652482,-4.67669047266856
m,-7.68664597891623,-6.37986779314231,-1.25773960690952,-4.50385353956036
m,5.07461000100002,-1.91479827091743,0.502138523744174,-4.67641950897688
m,3.18738764359311,-4.36298760310026,-2.26991892980219,-4.73607901652196
m,-4.03745466262997,-8.42802514905527,-2.47731542880866,-4.59718685503651
m,-5.08416487698829,-4.24614665917681,-2.1030583920359,-4.6460532897404
m,-1.67501353846621,-2.58490610346425,-2.23055891477995,-4.70721499411983
m,3.61966981910721,1.06727534861351,2.18597001001059,-4.63773514071683
m,3.82528226326396,-3.19686826290707,-2.02580594238239,-4.70929912591564
m,-3.21367823742193,-0.455979274789342,0.521580448714861,-4.72603374815443
m,-14.0974027342861,-0.242799839992667,0.996214034550077,-4.5970153310112
m,-0.567812189654608,-1.2319859448158,-0.351819028363371,-4.66639932817997
m,-5.55728772058953,4.37665045098464,6.02447880658051,-4.66315560342514
m,-1.97262252239614,-1.70919177520431,1.03587403378057,-4.70992709288356
m,1.32619913938782,-0.298016404567887,0.154666815024313,-4.75592328212928
m,-9.50222433099532,-0.358137138063742,2.76904075716473,-4.61675215035505
m,6.04932414633873,-6.12770590355385,-2.22683174866985,-4.61941622933419
m,-2.55057324427984,-2.8984350674459,-3.4930134157436,-4.76510880887609
m,-3.21609372537262,-7.30452028131474,-5.93083209957822,-4.71460706705993
m,-7.06475535863314,0.597731805797565,2.34822493530828,-4.64817165855882
m,1.11259447839316,-2.73349720493545,-0.342020763522225,-4.70160682094703
m,1.79185439652201,-8.93043430607484,-6.28496714233561,-4.74166634800301
m,2.04725054096338,-0.996625547313367,1.19009370774763,-4.78210173074327
m,-0.180102941192213,6.44838364118594,10.6432524916539,-4.67531537739954
